article_id,authors,author_name
2201.00137,"Dongkun Han, Hejun Huang","Dongkun Han, Hejun Huang"
2201.00138,"Jiho Song, Seong-Hwan Hyun, Jong-Ho Lee, Jeongsik Choi, Seong-Cheol
  Kim","Jiho Song, Seong-Hwan Hyun, Jong-Ho Lee, Jeongsik Choi, Seong-Cheol
  Kim"
2201.00139,"Yao Li, Ming Yan","Yao Li, Ming Yan"
2201.0014,"Yingqiang Ge, Xiaoting Zhao, Lucia Yu, Saurabh Paul, Diane Hu,
  Chu-Cheng Hsieh, Yongfeng Zhang","Yingqiang Ge, Xiaoting Zhao, Lucia Yu, Saurabh Paul, Diane Hu,
  Chu-Cheng Hsieh, Yongfeng Zhang"
2201.00142,"Luca Schumann, Trinh Viet Doan, Tanya Shreedhar, Ricky Mok and Vaibhav
  Bajpai","Luca Schumann, Trinh Viet Doan, Tanya Shreedhar, Ricky Mok"
2201.00142,"Luca Schumann, Trinh Viet Doan, Tanya Shreedhar, Ricky Mok and Vaibhav
  Bajpai","Vaibhav
  Bajpai"
2201.00145,Jun Lu,Jun Lu
2201.00146,"Xingjian Xu, Minghua Chen","Xingjian Xu, Minghua Chen"
2201.00147,"Yuyang Chen, Kaiming Bi, Chih-Hang J. Wu, David Ben-Arieh, Ashesh
  Sinha","Yuyang Chen, Kaiming Bi, Chih-Hang J. Wu, David Ben-Arieh, Ashesh
  Sinha"
2201.00148,"Hao Yang, Min Wang, Zhengfei Yu, Yun Zhou","Hao Yang, Min Wang, Zhengfei Yu, Yun Zhou"
2201.0015,"Yitian Chai, Hongyu Zhang, Beijun Shen, Xiaodong Gu","Yitian Chai, Hongyu Zhang, Beijun Shen, Xiaodong Gu"
2201.00155,"Maitreya Suin, Kuldeep Purohit, A. N. Rajagopalan","Maitreya Suin, Kuldeep Purohit, A. N. Rajagopalan"
2201.00162,"G. Symeonidis, E. Nerantzis, A. Kazakis, G.A. Papakostas","G. Symeonidis, E. Nerantzis, A. Kazakis, G.A. Papakostas"
2201.00163,"Moi Hoon Yap and Connah Kendrick and Neil D. Reeves and Manu Goyal and
  Joseph M. Pappachan and Bill Cassidy",Moi Hoon Yap
2201.00163,"Moi Hoon Yap and Connah Kendrick and Neil D. Reeves and Manu Goyal and
  Joseph M. Pappachan and Bill Cassidy",Connah Kendrick
2201.00163,"Moi Hoon Yap and Connah Kendrick and Neil D. Reeves and Manu Goyal and
  Joseph M. Pappachan and Bill Cassidy",Neil D. Reeves
2201.00163,"Moi Hoon Yap and Connah Kendrick and Neil D. Reeves and Manu Goyal and
  Joseph M. Pappachan and Bill Cassidy","Manu Goyal and
  Joseph M. Pappachan"
2201.00163,"Moi Hoon Yap and Connah Kendrick and Neil D. Reeves and Manu Goyal and
  Joseph M. Pappachan and Bill Cassidy",Bill Cassidy
2201.00167,"Haoxu Wang, Yan Jia, Zeqing Zhao, Xuyang Wang, Junjie Wang, Ming Li","Haoxu Wang, Yan Jia, Zeqing Zhao, Xuyang Wang, Junjie Wang, Ming Li"
2201.00168,"Jian-wei Liu, Xi-hao Ding, Run-kun Lu, Xionglin Luo","Jian-wei Liu, Xi-hao Ding, Run-kun Lu, Xionglin Luo"
2201.00169,"Maitreya Suin, A. N. Rajagopalan","Maitreya Suin, A. N. Rajagopalan"
2201.00171,"Jian-wei Liu, Hao-jie Xie, Run-kun Lu, and Xiong-lin Luo","Jian-wei Liu, Hao-jie Xie, Run-kun Lu,"
2201.00171,"Jian-wei Liu, Hao-jie Xie, Run-kun Lu, and Xiong-lin Luo",Xiong-lin Luo
2201.00177,"Maitreya Suin, Kuldeep Purohit, A. N. Rajagopalan","Maitreya Suin, Kuldeep Purohit, A. N. Rajagopalan"
2201.00179,"S. Sinha, K. G. Bakshi","S. Sinha, K. G. Bakshi"
2201.0018,"Mohammadhossein Ghahramani, Mengchu Zhou, Anna Molter, Francesco Pilla","Mohammadhossein Ghahramani, Mengchu Zhou, Anna Molter, Francesco Pilla"
2201.00182,Alexander Prolubnikov,Alexander Prolubnikov
2201.00184,"Sanjiva Prasad, R. Madhukar Yerraguntla, Subodh Sharma","Sanjiva Prasad, R. Madhukar Yerraguntla, Subodh Sharma"
2201.00187,"Maitreya Suin, Kuldeep Purohit, A. N. Rajagopalan","Maitreya Suin, Kuldeep Purohit, A. N. Rajagopalan"
2201.00191,"Zhou Yang, Jieke Shi, Muhammad Hilmi Asyrofi, David Lo","Zhou Yang, Jieke Shi, Muhammad Hilmi Asyrofi, David Lo"
2201.00194,"Shanjun Zhang, Mingzhen Li, Hailong Yang, Yi Liu, Zhongzhi Luan, Depei
  Qian","Shanjun Zhang, Mingzhen Li, Hailong Yang, Yi Liu, Zhongzhi Luan, Depei
  Qian"
2201.00195,"Jayden L. Macklin-Cordes, Erich R. Round","Jayden L. Macklin-Cordes, Erich R. Round"
2201.00199,Radostin Cholakov and Todor Kolev,Radostin Cholakov
2201.00199,Radostin Cholakov and Todor Kolev,Todor Kolev
2201.00203,"Michel Kulhandjian, Gunes Karabulut Kurt, Hovannes Kulhandjian, Halim
  Yanikomeroglu, and Claude DAmours","Michel Kulhandjian, Gunes Karabulut Kurt, Hovannes Kulhandjian, Halim
  Yanikomeroglu,"
2201.00203,"Michel Kulhandjian, Gunes Karabulut Kurt, Hovannes Kulhandjian, Halim
  Yanikomeroglu, and Claude DAmours",Claude DAmours
2201.00204,"Goldwyn Millar, Michel Kulhandjian, Ayse Alaca, Saban Alaca, Claude
  DAmours, and Halim Yanikomeroglu","Goldwyn Millar, Michel Kulhandjian, Ayse Alaca, Saban Alaca, Claude
  DAmours,"
2201.00204,"Goldwyn Millar, Michel Kulhandjian, Ayse Alaca, Saban Alaca, Claude
  DAmours, and Halim Yanikomeroglu",Halim Yanikomeroglu
2201.00205,Farshad Noravesh and Kristiaan Kerstens,Farshad Noravesh
2201.00205,Farshad Noravesh and Kristiaan Kerstens,Kristiaan Kerstens
2201.00206,"Yecheng Shao, Yongbin Jin, Xianwei Liu, Weiyan He, Hongtao Wang, Wei
  Yang","Yecheng Shao, Yongbin Jin, Xianwei Liu, Weiyan He, Hongtao Wang, Wei
  Yang"
2201.00207,"Yunpu Zhao, Rui Zhang, Xiaqing Li","Yunpu Zhao, Rui Zhang, Xiaqing Li"
2201.00217,"Hao Liu, Haizhao Yang, Minshuo Chen, Tuo Zhao, Wenjing Liao","Hao Liu, Haizhao Yang, Minshuo Chen, Tuo Zhao, Wenjing Liao"
2201.0022,"Dani Kiyasseh, Rasheed El-Bouri","Dani Kiyasseh, Rasheed El-Bouri"
2201.00221,"Ilaria Castellani, Mariangiola Dezani-Ciancaglini, Paola Giannini","Ilaria Castellani, Mariangiola Dezani-Ciancaglini, Paola Giannini"
2201.00227,"Hesamoddin Hosseini, Reza Monsefi, Shabnam Shadroo","Hesamoddin Hosseini, Reza Monsefi, Shabnam Shadroo"
2201.00228,"Shunhua Jiang, Binghui Peng, Omri Weinstein","Shunhua Jiang, Binghui Peng, Omri Weinstein"
2201.0023,"Juntao Duan, Ionel Popescu, Heinrich Matzinger","Juntao Duan, Ionel Popescu, Heinrich Matzinger"
2201.00231,"Montassar Naghmouchi, Hella Kaffel, Maryline Laurent","Montassar Naghmouchi, Hella Kaffel, Maryline Laurent"
2201.00232,"Enyan Dai, Wei Jin, Hui Liu, Suhang Wang","Enyan Dai, Wei Jin, Hui Liu, Suhang Wang"
2201.00233,"Davide Castelnovo, Fabio Gadducci and Marino Miculan","Davide Castelnovo, Fabio Gadducci"
2201.00233,"Davide Castelnovo, Fabio Gadducci and Marino Miculan",Marino Miculan
2201.00234,Eason Li and Franc Brglez,Eason Li
2201.00234,Eason Li and Franc Brglez,Franc Brglez
2201.00235,Zhenduo Wang and Qingyao Ai,Zhenduo Wang
2201.00235,Zhenduo Wang and Qingyao Ai,Qingyao Ai
2201.00236,"Ziyang Tang, Yihao Feng, Qiang Liu","Ziyang Tang, Yihao Feng, Qiang Liu"
2201.00237,"Thuy T. Do, Du Nguyen, Anh Le, Anh Nguyen, Dong Nguyen, Nga Hoang,
  Uyen Le, and Tuan Tran","Thuy T. Do, Du Nguyen, Anh Le, Anh Nguyen, Dong Nguyen, Nga Hoang,
  Uyen Le,"
2201.00237,"Thuy T. Do, Du Nguyen, Anh Le, Anh Nguyen, Dong Nguyen, Nga Hoang,
  Uyen Le, and Tuan Tran",Tuan Tran
2201.00239,"Dominik Bauer, Timothy Patten, Markus Vincze","Dominik Bauer, Timothy Patten, Markus Vincze"
2201.00241,"Franccois Pacaud and Michel Schanen and Daniel Adrian Maldonado and
  Alexis Montoison and Valentin Churavy and Julian Samaroo and Mihai Anitescu",Franccois Pacaud
2201.00241,"Franccois Pacaud and Michel Schanen and Daniel Adrian Maldonado and
  Alexis Montoison and Valentin Churavy and Julian Samaroo and Mihai Anitescu",Michel Schanen
2201.00241,"Franccois Pacaud and Michel Schanen and Daniel Adrian Maldonado and
  Alexis Montoison and Valentin Churavy and Julian Samaroo and Mihai Anitescu","Daniel Adrian Maldonado and
  Alexis Montoison"
2201.00241,"Franccois Pacaud and Michel Schanen and Daniel Adrian Maldonado and
  Alexis Montoison and Valentin Churavy and Julian Samaroo and Mihai Anitescu",Valentin Churavy
2201.00241,"Franccois Pacaud and Michel Schanen and Daniel Adrian Maldonado and
  Alexis Montoison and Valentin Churavy and Julian Samaroo and Mihai Anitescu",Julian Samaroo
2201.00241,"Franccois Pacaud and Michel Schanen and Daniel Adrian Maldonado and
  Alexis Montoison and Valentin Churavy and Julian Samaroo and Mihai Anitescu",Mihai Anitescu
2201.00242,"Martin T""orngren, Haydn Thompson, Erik Herzog, Rafia Inam, James
  Gross and Gy""orgy Dan","Martin T""orngren, Haydn Thompson, Erik Herzog, Rafia Inam, James
  Gross"
2201.00242,"Martin T""orngren, Haydn Thompson, Erik Herzog, Rafia Inam, James
  Gross and Gy""orgy Dan","Gy""orgy Dan"
2201.00248,"Yanchao Sun, Ruijie Zheng, Xiyao Wang, Andrew Cohen, Furong Huang","Yanchao Sun, Ruijie Zheng, Xiyao Wang, Andrew Cohen, Furong Huang"
2201.00249,"Gregor Dumphart, Johannes Sager, Armin Wittneben","Gregor Dumphart, Johannes Sager, Armin Wittneben"
2201.00254,"Nicholas LaBerge, K. Hunter Wapman, Allison C. Morgan, Sam Zhang,
  Daniel B. Larremore, and Aaron Clauset","Nicholas LaBerge, K. Hunter Wapman, Allison C. Morgan, Sam Zhang,
  Daniel B. Larremore,"
2201.00254,"Nicholas LaBerge, K. Hunter Wapman, Allison C. Morgan, Sam Zhang,
  Daniel B. Larremore, and Aaron Clauset",Aaron Clauset
2201.00255,Nicholas Dyson and Benedikt Ahrens and Jacopo Emmenegger,Nicholas Dyson
2201.00255,Nicholas Dyson and Benedikt Ahrens and Jacopo Emmenegger,Benedikt Ahrens
2201.00255,Nicholas Dyson and Benedikt Ahrens and Jacopo Emmenegger,Jacopo Emmenegger
2201.00258,"Warren B Powell, Saeed Ghadimi","Warren B Powell, Saeed Ghadimi"
2201.00259,"Jizhou Li, Bin Chen, Guibin Zan, Guannan Qian, Piero Pianetta, Yijin
  Liu","Jizhou Li, Bin Chen, Guibin Zan, Guannan Qian, Piero Pianetta, Yijin
  Liu"
2201.00261,"Yipeng Li, Xiangmin Jiao","Yipeng Li, Xiangmin Jiao"
2201.00262,"Oana Marin, Christopher Geoga, Michel Schanen","Oana Marin, Christopher Geoga, Michel Schanen"
2201.00264,Sharp Chim Yui Lo,Sharp Chim Yui Lo
2201.00267,"Rayson Laroca, Everton V. Cardoso, Diego R. Lucio, Valter Estevam,
  David Menotti","Rayson Laroca, Everton V. Cardoso, Diego R. Lucio, Valter Estevam,
  David Menotti"
2201.00269,"Wendong Gan, Bolong Wen, Ying Yan, Haitao Chen, Zhichao Wang,
  Hongqiang Du, Lei Xie, Kaixuan Guo, Hai Li","Wendong Gan, Bolong Wen, Ying Yan, Haitao Chen, Zhichao Wang,
  Hongqiang Du, Lei Xie, Kaixuan Guo, Hai Li"
2201.0027,"Anders Aaen Springborg, Martin Kaldahl Andersen, Kaare Holland Hattel,
  Michele Albano","Anders Aaen Springborg, Martin Kaldahl Andersen, Kaare Holland Hattel,
  Michele Albano"
2201.00272,"Raul Astudillo, Peter I. Frazier","Raul Astudillo, Peter I. Frazier"
2201.00277,"Balsam Alkouz, Babar Shahzaad, Athman Bouguettaya","Balsam Alkouz, Babar Shahzaad, Athman Bouguettaya"
2201.0028,"Kazufumi Ito, Ying Liang, Jun Zou","Kazufumi Ito, Ying Liang, Jun Zou"
2201.00283,"Raika Karimi, Arash Mohammadi, Amir Asif, Habib Benali","Raika Karimi, Arash Mohammadi, Amir Asif, Habib Benali"
2201.00285,Okezue Bell,Okezue Bell
2201.00286,"Arun Raman, Keerthan Shagrithaya and Shalabh Bhatnagar","Arun Raman, Keerthan Shagrithaya"
2201.00286,"Arun Raman, Keerthan Shagrithaya and Shalabh Bhatnagar",Shalabh Bhatnagar
2201.00288,"Shuheng Fang, Kangfei Zhao, Guanghua Li, Jeffery Xu Yu","Shuheng Fang, Kangfei Zhao, Guanghua Li, Jeffery Xu Yu"
2201.0029,Luis Alarcon and Job Ledezma,Luis Alarcon
2201.0029,Luis Alarcon and Job Ledezma,Job Ledezma
2201.00292,"Shizhou Xu, Thomas Strohmer","Shizhou Xu, Thomas Strohmer"
2201.00293,"Huan Gao, Yongqiang Wang","Huan Gao, Yongqiang Wang"
2201.00299,"Huaxiu Yao, Yu Wang, Sai Li, Linjun Zhang, Weixin Liang, James Zou,
  Chelsea Finn","Huaxiu Yao, Yu Wang, Sai Li, Linjun Zhang, Weixin Liang, James Zou,
  Chelsea Finn"
2201.00301,"Prasang Gupta, Antoinette Young, Anand Rao","Prasang Gupta, Antoinette Young, Anand Rao"
2201.00303,"Mina Khan, Zeel Patel, Kathryn Wantlin, Elena Glassman, Pattie Maes","Mina Khan, Zeel Patel, Kathryn Wantlin, Elena Glassman, Pattie Maes"
2201.00304,"Kexuan Xin, Zequn Sun, Wen Hua, Wei Hu, Xiaofang Zhou","Kexuan Xin, Zequn Sun, Wen Hua, Wei Hu, Xiaofang Zhou"
2201.00308,"Kushagra Pandey, Avideep Mukherjee, Piyush Rai, Abhishek Kumar","Kushagra Pandey, Avideep Mukherjee, Piyush Rai, Abhishek Kumar"
2201.00309,"Zhihui Yang, Zuozhi Wang, Yicong Huang, Yao Lu, Chen Li and X. Sean
  Wang","Zhihui Yang, Zuozhi Wang, Yicong Huang, Yao Lu, Chen Li"
2201.00309,"Zhihui Yang, Zuozhi Wang, Yicong Huang, Yao Lu, Chen Li and X. Sean
  Wang","X. Sean
  Wang"
2201.00311,Mikhail Moshkov,Mikhail Moshkov
2201.00313,"Adel Elmahdy, Michelle Kleckler, Soheil Mohajer","Adel Elmahdy, Michelle Kleckler, Soheil Mohajer"
2201.00317,"Zefan Yang, Di Lin, Dong Ni and Yi Wang","Zefan Yang, Di Lin, Dong Ni"
2201.00317,"Zefan Yang, Di Lin, Dong Ni and Yi Wang",Yi Wang
2201.00318,"Aamir Miyajiwala, Arnav Ladkat, Samiksha Jagadale, Raviraj Joshi","Aamir Miyajiwala, Arnav Ladkat, Samiksha Jagadale, Raviraj Joshi"
2201.00323,"Jireh Jam, Connah Kendrick, Vincent Drouard, Kevin Walker, Moi Hoon
  Yap","Jireh Jam, Connah Kendrick, Vincent Drouard, Kevin Walker, Moi Hoon
  Yap"
2201.00328,Noga Alon,Noga Alon
2201.00329,Kilian Wenker,Kilian Wenker
2201.00334,Igor Konnov,Igor Konnov
2201.00336,"Shaolun Ruan, Yong Wang, Qiang Guan","Shaolun Ruan, Yong Wang, Qiang Guan"
2201.00337,"Junfei Shi, Haiyan Jin","Junfei Shi, Haiyan Jin"
2201.00338,Andrea Ebner and Markus Haltmeier,Andrea Ebner
2201.00338,Andrea Ebner and Markus Haltmeier,Markus Haltmeier
2201.00342,Juan Arias de Reyna,Juan Arias de Reyna
2201.00343,"Abbas Kabalan, Francesco Ferrante, Giacomo Casadei, Andrea Cristofaro,
  Christophe Prieur","Abbas Kabalan, Francesco Ferrante, Giacomo Casadei, Andrea Cristofaro,
  Christophe Prieur"
2201.00344,Han Cai and Moshe Schwartz,Han Cai
2201.00344,Han Cai and Moshe Schwartz,Moshe Schwartz
2201.00346,"Shunzhou Wang, Tianfei Zhou, Yao Lu, Huijun Di","Shunzhou Wang, Tianfei Zhou, Yao Lu, Huijun Di"
2201.0035,Javad T. Firouzjaee and Pouriya Khaliliyan,Javad T. Firouzjaee
2201.0035,Javad T. Firouzjaee and Pouriya Khaliliyan,Pouriya Khaliliyan
2201.00354,Hao Sun and Taiyi Wang,Hao Sun
2201.00354,Hao Sun and Taiyi Wang,Taiyi Wang
2201.00355,"Samuel Ackerman, Guy Barash, Eitan Farchi, Orna Raz, Onn Shehory","Samuel Ackerman, Guy Barash, Eitan Farchi, Orna Raz, Onn Shehory"
2201.00363,Joao Pedro Rodrigues Mattos and Ricardo M. Marcacini,Joao Pedro Rodrigues Mattos
2201.00363,Joao Pedro Rodrigues Mattos and Ricardo M. Marcacini,Ricardo M. Marcacini
2201.00365,"Sebastian Hofst""atter, Sophia Althammer, Mete Sertkan, Allan Hanbury","Sebastian Hofst""atter, Sophia Althammer, Mete Sertkan, Allan Hanbury"
2201.0037,"Yongchao Wang, Jing Bai","Yongchao Wang, Jing Bai"
2201.00374,"Piotr Sowinski, Katarzyna Wasielewska-Michniewska, Maria Ganzha,
  Marcin Paprzycki","Piotr Sowinski, Katarzyna Wasielewska-Michniewska, Maria Ganzha,
  Marcin Paprzycki"
2201.00377,"Jo~ao Morais, Kaushal Rathi, Bhuvaneshwar Mohan, Shantanu Rajesh","Jo ao Morais, Kaushal Rathi, Bhuvaneshwar Mohan, Shantanu Rajesh"
2201.00378,"Pau Ferrer-Cid, Jose M. Barcelo-Ordinas, Jorge Garcia-Vidal","Pau Ferrer-Cid, Jose M. Barcelo-Ordinas, Jorge Garcia-Vidal"
2201.00382,"Zheng Li, Yue Zhao, Xiyang Hu, Nicola Botta, Cezar Ionescu, George H.
  Chen","Zheng Li, Yue Zhao, Xiyang Hu, Nicola Botta, Cezar Ionescu, George H.
  Chen"
2201.00383,"Yonghao Long, Jianfeng Cao, Anton Deguet, Russell H. Taylor, and Qi
  Dou","Yonghao Long, Jianfeng Cao, Anton Deguet, Russell H. Taylor,"
2201.00383,"Yonghao Long, Jianfeng Cao, Anton Deguet, Russell H. Taylor, and Qi
  Dou","Qi
  Dou"
2201.00384,"Enea Monzio Compagnoni, Anna Scampicchio, Luca Biggio, Antonio
  Orvieto, Thomas Hofmann, Josef Teichmann","Enea Monzio Compagnoni, Anna Scampicchio, Luca Biggio, Antonio
  Orvieto, Thomas Hofmann, Josef Teichmann"
2201.00387,"Linchuan Wei, Alper Atamt""urk, Andres Gomez, Simge
  K""ucc""ukyavuz","Linchuan Wei, Alper Atamt""urk, Andres Gomez, Simge
  K""ucc""ukyavuz"
2201.00392,"Yifan Jiang, Bartlomiej Wronski, Ben Mildenhall, Jonathan T. Barron,
  Zhangyang Wang, Tianfan Xue","Yifan Jiang, Bartlomiej Wronski, Ben Mildenhall, Jonathan T. Barron,
  Zhangyang Wang, Tianfan Xue"
2201.00393,"Christophe Bedard, Ingo L""utkebohle, Michel Dagenais","Christophe Bedard, Ingo L""utkebohle, Michel Dagenais"
2201.00394,"Vladimir Filipovic, Dragan Matic and Aleksandar Kartelj","Vladimir Filipovic, Dragan Matic"
2201.00394,"Vladimir Filipovic, Dragan Matic and Aleksandar Kartelj",Aleksandar Kartelj
2201.00402,"Han Lu, Zenan Li, Runzhong Wang, Qibing Ren, Junchi Yan, Xiaokang Yang","Han Lu, Zenan Li, Runzhong Wang, Qibing Ren, Junchi Yan, Xiaokang Yang"
2201.00403,"Alireza Tofigh Rihani, Majid Ghandchi","Alireza Tofigh Rihani, Majid Ghandchi"
2201.00404,"Ranjeet Ranjan Jha, Abhishek Bhardwaj, Devin Garg, Arnav Bhavsar,
  Aditya Nigam","Ranjeet Ranjan Jha, Abhishek Bhardwaj, Devin Garg, Arnav Bhavsar,
  Aditya Nigam"
2201.00408,"Seth Pettie, Thatchaphol Saranurak, Longhui Yin","Seth Pettie, Thatchaphol Saranurak, Longhui Yin"
2201.00411,"Sarah Pratt, Luca Weihs, Ali Farhadi","Sarah Pratt, Luca Weihs, Ali Farhadi"
2201.00414,"Chuanbo Wang, Amirreza Mahbod, Isabella Ellinger, Adrian Galdran,
  Sandeep Gopalakrishnan, Jeffrey Niezgoda, Zeyun Yu","Chuanbo Wang, Amirreza Mahbod, Isabella Ellinger, Adrian Galdran,
  Sandeep Gopalakrishnan, Jeffrey Niezgoda, Zeyun Yu"
2201.00415,V.N. Temlyakov,V.N. Temlyakov
2201.00418,"Abhishek Gupta, Sannidhi Shetty, Raunak Joshi, Ronald Melwin Laban","Abhishek Gupta, Sannidhi Shetty, Raunak Joshi, Ronald Melwin Laban"
2201.00419,"Barak Davidovich, Ben Nassi, Yuval Elovici","Barak Davidovich, Ben Nassi, Yuval Elovici"
2201.00423,"Simone Dussi, Chris H. Rycroft","Simone Dussi, Chris H. Rycroft"
2201.00424,"Narek Tumanyan, Omer Bar-Tal, Shai Bagon, Tali Dekel","Narek Tumanyan, Omer Bar-Tal, Shai Bagon, Tali Dekel"
2201.00426,Lars Lien Ankile and Kjartan Krange,Lars Lien Ankile
2201.00426,Lars Lien Ankile and Kjartan Krange,Kjartan Krange
2201.00429,"Qiyuan Liang, Florian Cassayre, Haley Owsianko, Majed El Helou, Sabine
  S""usstrunk","Qiyuan Liang, Florian Cassayre, Haley Owsianko, Majed El Helou, Sabine
  S""usstrunk"
2201.0043,"Giacomo Paesani and Dani""el Paulusma and Pawel Rzka.zewski",Giacomo Paesani
2201.0043,"Giacomo Paesani and Dani""el Paulusma and Pawel Rzka.zewski","Dani""el Paulusma"
2201.0043,"Giacomo Paesani and Dani""el Paulusma and Pawel Rzka.zewski",Pawel Rzka.zewski
2201.00432,"Ohr Kadrawi, Vadim E. Levit, Ron Yosef, and Matan Mizrachi","Ohr Kadrawi, Vadim E. Levit, Ron Yosef,"
2201.00432,"Ohr Kadrawi, Vadim E. Levit, Ron Yosef, and Matan Mizrachi",Matan Mizrachi
2201.00434,"Hanyuan Wang, Dima Damen, Majid Mirmehdi and Toby Perrett","Hanyuan Wang, Dima Damen, Majid Mirmehdi"
2201.00434,"Hanyuan Wang, Dima Damen, Majid Mirmehdi and Toby Perrett",Toby Perrett
2201.00435,"Saeel S. Pai, Abhijeet Banthiya","Saeel S. Pai, Abhijeet Banthiya"
2201.00436,"Shuyin Xia, Xinyu Bai, Guoyin Wang, Deyu Meng, Xinbo Gao, Zizhong
  Chen, Elisabeth Giem","Shuyin Xia, Xinyu Bai, Guoyin Wang, Deyu Meng, Xinbo Gao, Zizhong
  Chen, Elisabeth Giem"
2201.00437,"Ali Bou Nassif, Bassel Soudan, Mohammad Azzeh, Imtinan Attilli, Omar
  AlMulla","Ali Bou Nassif, Bassel Soudan, Mohammad Azzeh, Imtinan Attilli, Omar
  AlMulla"
2201.00439,Didier Ndayikengurukiye and Max Mignotte,Didier Ndayikengurukiye
2201.00439,Didier Ndayikengurukiye and Max Mignotte,Max Mignotte
2201.00443,"Guangming Zhu, Liang Zhang, Youliang Jiang, Yixuan Dang, Haoran Hou,
  Peiyi Shen, Mingtao Feng, Xia Zhao, Qiguang Miao, Syed Afaq Ali Shah and
  Mohammed Bennamoun","Guangming Zhu, Liang Zhang, Youliang Jiang, Yixuan Dang, Haoran Hou,
  Peiyi Shen, Mingtao Feng, Xia Zhao, Qiguang Miao, Syed Afaq Ali Shah and
  Mohammed Bennamoun"
2201.0045,"Daniel Ahfock, William J. Astle, Sylvia Richardson","Daniel Ahfock, William J. Astle, Sylvia Richardson"
2201.00454,"Daizong Liu, Xiaoye Qu, Xing Di, Yu Cheng, Zichuan Xu, Pan Zhou","Daizong Liu, Xiaoye Qu, Xing Di, Yu Cheng, Zichuan Xu, Pan Zhou"
2201.00455,Bejan Sadeghian,Bejan Sadeghian
2201.00457,"Daizong Liu, Xiaoye Qu, Pan Zhou, Yang Liu","Daizong Liu, Xiaoye Qu, Pan Zhou, Yang Liu"
2201.00458,"Parnian Afshar, Arash Mohammadi, Konstantinos N. Plataniotis, Keyvan
  Farahani, Justin Kirby, Anastasia Oikonomou, Amir Asif, Leonard Wee, Andre
  Dekker, Xin Wu, Mohammad Ariful Haque, Shahruk Hossain, Md. Kamrul Hasan,
  Uday Kamal, Winston Hsu, Jhih-Yuan Lin, M. Sohel Rahman, Nabil Ibtehaz, Sh.
  M. Amir Foisol, Kin-Man Lam, Zhong Guang, Runze Zhang, Sumohana S.
  Channappayya, Shashank Gupta, Chander Dev","Parnian Afshar, Arash Mohammadi, Konstantinos N. Plataniotis, Keyvan
  Farahani, Justin Kirby, Anastasia Oikonomou, Amir Asif, Leonard Wee, Andre
  Dekker, Xin Wu, Mohammad Ariful Haque, Shahruk Hossain, Md. Kamrul Hasan,
  Uday Kamal, Winston Hsu, Jhih-Yuan Lin, M. Sohel Rahman, Nabil Ibtehaz, Sh.
  M. Amir Foisol, Kin-Man Lam, Zhong Guang, Runze Zhang, Sumohana S.
  Channappayya, Shashank Gupta, Chander Dev"
2201.00461,"Leonardo Queiroz, Kenneth Lai, Svetlana Yanushkevich, and Vlad Shmerko","Leonardo Queiroz, Kenneth Lai, Svetlana Yanushkevich,"
2201.00461,"Leonardo Queiroz, Kenneth Lai, Svetlana Yanushkevich, and Vlad Shmerko",Vlad Shmerko
2201.00462,"Yixuan Wu, Kuanlun Liao, Jintai Chen, Jinhong Wang, Danny Z. Chen,
  Honghao Gao, Jian Wu","Yixuan Wu, Kuanlun Liao, Jintai Chen, Jinhong Wang, Danny Z. Chen,
  Honghao Gao, Jian Wu"
2201.00464,"Yuxin Zhang, Jindong Wang, Yiqiang Chen, Han Yu, Tao Qin","Yuxin Zhang, Jindong Wang, Yiqiang Chen, Han Yu, Tao Qin"
2201.00466,"Zhuo Deng, Yuanhao Cai, Lu Chen, Zheng Gong, Qiqi Bao, Xue Yao, Dong
  Fang, Shaochong Zhang, Lan Ma","Zhuo Deng, Yuanhao Cai, Lu Chen, Zheng Gong, Qiqi Bao, Xue Yao, Dong
  Fang, Shaochong Zhang, Lan Ma"
2201.00467,"Constantine J. Roros, Avinash C. Kak","Constantine J. Roros, Avinash C. Kak"
2201.00469,"Ruiqi Wang, Weizheng Wang and Byung-Cheol Min","Ruiqi Wang, Weizheng Wang"
2201.00469,"Ruiqi Wang, Weizheng Wang and Byung-Cheol Min",Byung-Cheol Min
2201.00471,"Xiaowei Zhao, Xianglong Liu, Yifan Shen, Yixuan Qiao, Yuqing Ma,
  Duorui Wang","Xiaowei Zhao, Xianglong Liu, Yifan Shen, Yixuan Qiao, Yuqing Ma,
  Duorui Wang"
2201.00472,"Deyu Kong, Xike Xie, Zhuoxu Zhang","Deyu Kong, Xike Xie, Zhuoxu Zhang"
2201.00475,Ming Li,Ming Li
2201.00484,"Hisham A. Kholidy, Mohammad A. Rahman, Andrew Karam, Zahid Akhtar","Hisham A. Kholidy, Mohammad A. Rahman, Andrew Karam, Zahid Akhtar"
2201.00485,"Rakesh Kumar, Mehdi Alipour, and David Black-Schaffer","Rakesh Kumar, Mehdi Alipour,"
2201.00485,"Rakesh Kumar, Mehdi Alipour, and David Black-Schaffer",David Black-Schaffer
2201.00486,"Kshitija Taywade, Brent Harrison, Judy Goldsmith","Kshitija Taywade, Brent Harrison, Judy Goldsmith"
2201.00487,"Jiannan Wu, Yi Jiang, Peize Sun, Zehuan Yuan, Ping Luo","Jiannan Wu, Yi Jiang, Peize Sun, Zehuan Yuan, Ping Luo"
